HMS Property ID,Dispose Date,Address Line1,Address Line2,City,County,Post Code,Locality1,Locality2,Locality3,Locality4,DwellingCode,post_preamble
XCANDOV17389,NULL, Flat 1 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 1
XCANDOV17390,NULL, Flat 2 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 2
XCANDOV17391,NULL, Flat 3 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 3
XCANDOV17392,NULL, Flat 4 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 4
XCANDOV17393,NULL, Flat 5 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 5
XCANDOV17394,NULL, Flat 6 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 6
XCANDOV17395,NULL, Flat 7 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 7
XCANDOV17396,NULL, Flat 8 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 8
XCANDOV17397,NULL, Flat 9 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 9
XCANDOV17399,NULL, Flat 11 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 11
XCANDOV17400,NULL, Flat 12 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 12
XCANDOV17401,NULL,3 Flat 1 Candover Street,Westminster,London                                            ,London                                            ,W1W 7DH,NF ,234,,,3,Flat 1
XCANDOV17403,NULL,3 Flat 3 Candover Street,Westminster,London                                            ,London                                            ,W1W 7DH,NF ,234,,,3,Flat 3
XCANDOV17405,NULL, Flat A Belmont House,5-6 Candover Street,Westminster                                       ,London                                            ,W1W 7DL,NF ,234,,,3,Flat A
XCANDOV17406,NULL, Flat B Belmont House,5-6 Candover Street,Westminster                                       ,London                                            ,W1W 7DL,NF ,234,,,3,Flat B
XCANDOV17408,NULL, Flat D Belmont House,5-6 Candover Street,Westminster                                       ,London                                            ,W1W 7DL,NF ,234,,,3,Flat D
XCANDOV17409,NULL, Flat E Belmont House,5-6 Candover Street,Westminster                                       ,London                                            ,W1W 7DL,NF ,234,,,3,Flat E
XCANDOV17412,NULL, Flat H Belmont House,5-6 Candover Street,Westminster                                       ,London                                            ,W1W 7DL,NF ,234,,,3,Flat H
XCANDOV17413,NULL, Flat I Belmont House,5-6 Candover Street,Westminster                                       ,London                                            ,W1W 7DL,NF ,234,,,3,Flat I
XCANDOV20774,NULL, Flat C Belmont House,5-6 Candover Street,Westminster                                       ,London                                            ,W1W 7DL,NF ,234,,,3,Flat C
XCANDOV20861,NULL,3 Flat 2 Candover Street,Westminster,London                                            ,London                                            ,W1W 7DH,NF ,234,,,3,Flat 2
XCANDOV20894,NULL,5-6 Flat  F Belmont House,5-6 Candover Street,Westminster                                       ,London                                            ,W1W 7DL,NF ,234,,,3,Flat  F
XCANDOV23082,NULL, Flat 10 Tower House,2 Candover Street,Westminster                                       ,London                                            ,W1W 7DQ,NF ,234,,,3,Flat 10
XCANDOV23299,NULL, Flat G Belmont House,5-6 Candover Street,Westminster                                       ,London                                            ,W1W 7DL,NF ,234,,,3,Flat G
XCANTEL16926,NULL,15 1st Floor Flat Cantelowes Road,Camden,London                                            ,London                                            ,NW1 9XP,CF ,208,,,3,1st Floor Flat
XCANTEL16927,NULL,15 2nd Floor Flat Cantelowes Road,Camden,London                                            ,London                                            ,NW1 9XP,CF ,208,,,3,2nd Floor Flat
XCANTEL16928,NULL,33 Basement Flat Cantelowes Road,Camden,London                                            ,London                                            ,NW1 9XT,CF ,208,,,3,Basement Flat
XCANTEL16929,NULL,33 Ground Floor Flat Cantelowes Road,Camden,London                                            ,London                                            ,NW1 9XT,CF ,208,,,3,Ground Floor Flat
XCANTEL16930,NULL,33 1st Floor Flat Cantelowes Road,Camden,London                                            ,London                                            ,NW1 9XT,CF ,208,,,3,1st Floor Flat
XCANTEL16931,NULL,33 2nd Floor Flat Cantelowes Road,Camden,London                                            ,London                                            ,NW1 9XT,CF ,208,,,3,2nd Floor Flat
XCANTEL16932,NULL,35 Lower Maisonette Cantelowes Road,Camden,London                                            ,London                                            ,NW1 9XT,CF ,208,,,3,Lower Maisonette
XCANTEL16933,NULL,35 1st Floor Flat Cantelowes Road,Camden,London                                            ,London                                            ,NW1 9XT,CF ,208,,,3,1st Floor Flat
XCANTEL16934,NULL,35 2nd Floor Flat Cantelowes Road,Camden,London                                            ,London                                            ,NW1 9XT,CF ,208,,,3,2nd Floor Flat
XCANTEL20437,NULL,15 Lower Maisonette Cantelowes Road,Camden,London                                            ,London                                            ,NW1 9XP,CF ,208,,,3,Lower Maisonette
XCAPELR19267,NULL,38  Capel Road,Enfield,Middlesex                                         ,Middlesex                                         ,EN1 4SP,NF ,211,,,3,
XCAPELR20371,NULL,63  Capel Road,Enfield,Middlesex                                         ,Middlesex                                         ,EN1 4SR,NF ,211,,,3,
XCAPELR20372,NULL,69  Capel Road,Enfield,Middlesex                                         ,Middlesex                                         ,EN1 4SR,NF ,211,,,3,
XCARROL22053,NULL,47  Carrol Close,Camden,London                                            ,London                                            ,NW5 1TF,CF ,208,,,3,
XCARTER19420,NULL,102  Carterhatch Lane,Enfield,Middlesex                                         ,Middlesex                                         ,EN1 4LD,NF ,211,,,3,
XCASELL21272,NULL,49 Flat C Casella Road,Lewisham,London                                            ,London                                            ,SE14 5QN,SF ,224,,,3,Flat C
XCASELL21273,NULL,49 Flat B Casella Road,Lewisham,London                                            ,London                                            ,SE14 5QN,SF ,224,,,3,Flat B
XCASELL21274,NULL,49 Flat A Casella Road,Lewisham,London                                            ,London                                            ,SE14 5QN,SF ,224,,,3,Flat A
XCASELL21275,NULL,38 Flat B Casella Road,Lewisham,London                                            ,London                                            ,SE14 5QL,SF ,224,,,3,Flat B
XCASELL21276,NULL,38 Flat A Casella Road,Lewisham,London                                            ,London                                            ,SE14 5QL,SF ,224,,,3,Flat A
XCASELL21277,NULL,38 Flat C Casella Road,Lewisham,London                                            ,London                                            ,SE14 5QL,SF ,224,,,3,Flat C
XCASELL21278,NULL,14 Flat C Casella Road,Lewisham,London                                            ,London                                            ,SE14 5QL,SF ,224,,,3,Flat C
XCASELL21279,NULL,14 Flat B Casella Road,Lewisham,London                                            ,London                                            ,SE14 5QL,SF ,224,,,3,Flat B
XCASELL21280,NULL,14 Flat A Casella Road,Lewisham,London                                            ,London                                            ,SE14 5QL,SF ,224,,,3,Flat A
XCASTLE18095,NULL,58 Ground Floor Flat Castle Road,Camden,London                                            ,London                                            ,NW1 8SN,CF ,208,,,3,Ground Floor Flat
XCASTLE18096,NULL,58 1st Floor Flat Castle Road,Camden,London                                            ,London                                            ,NW1 8SN,CF ,208,,,3,1st Floor Flat
XCASTLE18097,NULL,58 2nd Floor Flat Castle Road,Camden,London                                            ,London                                            ,NW1 8SN,CF ,208,,,3,2nd Floor Flat
XCASTLE19119,NULL,116  Castlehaven Road,Camden,London                                            ,London                                            ,NW1 8QB,CF ,208,,,3,
XCASTLE19120,NULL,118  Castlehaven Road,Camden,London                                            ,London                                            ,NW1 8QB,CF ,208,,,3,
XCASTLE19121,NULL,120  Castlehaven Road,Camden,London                                            ,London                                            ,NW1 8QB,CF ,208,,,3,
XCASTLE19124,NULL,122 Flat 2 Castlehaven Road,Camden,London                                            ,London                                            ,NW1 8QB,CF ,208,,,3,Flat 2
XCASTLE19125,NULL,122 Flat 3 Castlehaven Road,Camden,London                                            ,London                                            ,NW1 8QB,CF ,208,,,3,Flat 3
XCASTLE19126,NULL,122 Flat 4 Castlehaven Road,Camden,London                                            ,London                                            ,NW1 8QB,CF ,208,,,3,Flat 4
XCASTLE19127,NULL,122 Flat 5 Castlehaven Road,Camden,London                                            ,London                                            ,NW1 8QB,CF ,208,,,3,Flat 5
XCASTLE19128,NULL,122 Flat 6 Castlehaven Road,Camden,London                                            ,London                                            ,NW1 8QB,CF ,208,,,3,Flat 6
XCASTLE19422,NULL,1  Castle Road,Enfield,Middlesex                                         ,Middlesex                                         ,EN3 5HP,NF ,211,,,3,
XCATISF19976,NULL,25  Catisfield Road,Enfield,Middlesex                                         ,Middlesex                                         ,EN3 6BB,NF ,211,,,3,
XCAUSEY20837,NULL, Flat 10 Nathan Court,87 Causeyware Road,Edmonton                                          ,Edmonton                                          ,N9 8BL,SF ,211,,,3,Flat 10
XCAVERS20575,NULL,27 Flat C Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat C
XCAVERS20576,NULL,27 Flat B Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat B
XCAVERS20577,NULL,27 Flat A Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat A
XCAVERS23090,NULL,49 Flat 1 Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat 1
XCAVERS23091,NULL,49 Flat 2 Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat 2
XCAVERS23092,NULL,49 Flat 3 Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat 3
XCAVERS23102,NULL,51 Flat 1 Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat 1
XCAVERS23103,NULL,51 Flat 2 Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat 2
XCAVERS23104,NULL,51 Flat 3 Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat 3
XCAVERS23105,NULL,51 Flat 4 Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat 4
XCAVERS23106,NULL,51 Flat 5 Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat 5
XCAVERS23107,NULL,49 Flat A Caversham Road,Kentish Town,London                                            ,London                                            ,NW5 2DR,CF ,208,,,3,Flat A
XCELADO22118,NULL,3  Celadon Close,Enfield,Middlesex                                         ,Middlesex                                         ,EN3 7RJ,SF ,211,,,3,
XCELAND20777,NULL,29-36 Flat 29 Celandine Grove,Oakwood,London                                            ,London                                            ,N14 4BP,NF ,211,,,3,Flat 29
XCELAND20778,NULL,29-36 Flat 30 Celandine Grove,Oakwood,London                                            ,London                                            ,N14 4BP,NF ,211,,,3,Flat 30
XCELAND20779,NULL,29-36 Flat 31 Celandine Grove,Oakwood,London                                            ,London                                            ,N14 4BP,NF ,211,,,3,Flat 31
XCELAND20780,NULL,29-36 Flat 32 Celandine Grove,Oakwood,London                                            ,London                                            ,N14 4BP,NF ,211,,,3,Flat 32
XCELAND20781,NULL,29-36 Flat 33 Celandine Grove,Oakwood,London                                            ,London                                            ,N14 4BP,NF ,211,,,3,Flat 33
XCELAND20782,NULL,29-36 Flat 34 Celandine Grove,Oakwood,London                                            ,London                                            ,N14 4BP,NF ,211,,,3,Flat 34
XCELAND20783,NULL,29-36 Flat 35 Celandine Grove,Oakwood,London                                            ,London                                            ,N14 4BP,NF ,211,,,3,Flat 35
XCELAND20784,NULL,29-36 Flat 36 Celandine Grove,Oakwood,London                                            ,London                                            ,N14 4BP,NF ,211,,,3,Flat 36
XCENTRA20023,NULL,65A  Central Avenue,Enfield,Middlesex                                         ,Middlesex                                         ,EN1 3QF,NF ,211,,,3,
XCENTRA20024,NULL,65  Central Avenue,Enfield,Middlesex                                         ,Middlesex                                         ,EN1 3QF,NF ,211,,,3,
XCENTRA20237,NULL,71  Central Avenue,Enfield,Middlesex                                         ,Middlesex                                         ,EN1 3QF,NF ,211,,,3,
XCENTRA20330,NULL,7  Central Avenue,Enfield,Middlesex                                         ,Middlesex                                         ,EN1 3QB,NF ,211,,,3,
XCHADDG22888,NULL,44  Chadd Green,London,                                                  ,                                                  ,E13 0NJ,EF ,226,,,3,
XCHADDG22890,NULL, Flat 1 Quiberon Court,45 Chadd Green,Newham                                            ,Newham                                            ,E13 0NJ.,EF ,226,,,3,Flat 1
XCHADDG22891,NULL, Flat 2 Quiberon Court,45 Chadd Green,Newham                                            ,Newham                                            ,E13 0NJ.,EF ,226,,,3,Flat 2
XCHADDG22892,NULL, Flat 3 Quiberon Court,45 Chadd Green,Newham                                            ,Newham                                            ,E13 0NJ.,EF ,226,,,3,Flat 3
XCHADDG22893,NULL, Flat 4 Quiberon Court,45 Chadd Green,Newham                                            ,Newham                                            ,E13 0NJ.,EF ,226,,,3,Flat 4
XCHADDG22894,NULL, Flat 5 Quiberon Court,45 Chadd Green,Newham                                            ,Newham                                            ,E13 0NJ.,EF ,226,,,3,Flat 5
XCHADDG22895,NULL, Flat 6 Quiberon Court,45 Chadd Green,Newham                                            ,Newham                                            ,E13 0NJ.,EF ,226,,,3,Flat 6
XCHADDG22896,NULL, Flat 7 Quiberon Court,45 Chadd Green,Newham                                            ,Newham                                            ,E13 0NJ.,EF ,226,,,3,Flat 7
XCHADDG22897,NULL, Flat 8 Quiberon Court,45 Chadd Green,Newham                                            ,Newham                                            ,E13 0NJ.,EF ,226,,,3,Flat 8
XCHADDG22898,NULL, Flat 9 Quiberon Court,45 Chadd Green,Newham                                            ,Newham                                            ,E13 0NJ.,EF ,226,,,3,Flat 9
XCHADDG22899,NULL,41  Chadd Green,London,                                                  ,                                                  ,E13 0NJ,EF ,226,,,3,
XCHADDG22900,NULL,42  Chadd Green,London,                                                  ,                                                  ,E13 0NJ,EF ,226,,,3,
XCHADDG22901,NULL,43  Chadd Green,London,                                                  ,                                                  ,E13 0NJ,EF ,226,,,3,
XCHAFFI20763,NULL,23  Chaffinch Close,Enfield,Middlesex                                         ,Middlesex                                         ,N9 8UG,SF ,211,,,3,
XCHAFFI20833,NULL,59  Chaffinch Close,Enfield,Middlesex                                         ,Middlesex                                         ,N9 8UG,SF ,211,,,3,
XCHAFFI20863,NULL,14  Chaffinch Close,Enfield,Middlesex                                         ,Middlesex                                         ,N9 8UG,SF ,211,,,3,
XCHAFFI20881,NULL,34  Chaffinch Close,Enfield,Middlesex                                         ,Middlesex                                         ,N9 8UG,SF ,211,,,3,
XCHAFFI22122,NULL,32  Chaffinch Close,Enfield,Middlesex                                         ,Middlesex                                         ,N9 8UG,SF ,211,,,3,
XCHALCO18388,NULL,28C  Chalcot Crescent,Camden,London                                            ,London                                            ,NW1 8YD,CF ,208,,,3,
XCHALCO18389,NULL,28A  Chalcot Crescent,Camden,London                                            ,London                                            ,NW1 8YD,CF ,208,,,3,
XCHALCO18390,NULL,28B  Chalcot Crescent,Camden,London                                            ,London                                            ,NW1 8YD,CF ,208,,,3,
XCHALCO18391,NULL,28D  Chalcot Crescent,Camden,London                                            ,London                                            ,NW1 8YD,CF ,208,,,3,
XCHALFO19418,NULL,14  Chalfont Road,Lower Edmonton,London                                            ,London                                            ,N9 9LW,NF ,211,,,3,
XCHELMS20898,NULL, Flat 1 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 1
XCHELMS20899,NULL, Flat 2 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 2
XCHELMS20900,NULL, Flat 3 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 3
XCHELMS20901,NULL, Flat 4 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 4
XCHELMS20902,NULL, Flat 5 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 5
XCHELMS20903,NULL, Flat 6 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 6
XCHELMS20904,NULL, Flat 7 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 7
XCHELMS20905,NULL, Flat 8 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 8
XCHELMS20906,NULL, Flat 9 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 9
XCHELMS20907,NULL, Flat 10 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 10
XCHELMS20908,NULL, Flat 11 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 11
XCHELMS20909,NULL, Flat 12 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 12
XCHELMS20910,NULL, Flat 13 Willis Yard,128 Chelmsford Road,Southgate                                         ,London                                            ,N14 4JL,NF ,211,,,3,Flat 13
XCHETWY21288,NULL,52 Room 06 Chetwynd Road,Camden,London                                            ,London                                            ,NW5 1BY,SF ,208,,,3,Room 06
XCHETWY21289,NULL,52 Room 05 Chetwynd Road,Camden,London                                            ,London                                            ,NW5 1BY,SF ,208,,,3,Room 05
XCHETWY21290,NULL,52 Room 04 Chetwynd Road,Camden,London                                            ,London                                            ,NW5 1BY,SF ,208,,,3,Room 04
XCHETWY21291,NULL,52 Room 03 Chetwynd Road,Camden,London                                            ,London                                            ,NW5 1BY,SF ,208,,,3,Room 03
XCHETWY21292,NULL,52 Room 02 Chetwynd Road,Camden,London                                            ,London                                            ,NW5 1BY,SF ,208,,,3,Room 02
XCHETWY21293,NULL,52 Room 01 Chetwynd Road,Camden,London                                            ,London                                            ,NW5 1BY,SF ,208,,,3,Room 01
XCHICHE19779,NULL,159  Chichester Road,Lower Edmonton,London                                            ,London                                            ,N9 9DF,NF ,211,,,3,
XCHIPPE18979,NULL,33 Basement Flat Chippenham Road,Westminster,London                                            ,London                                            ,W9 2AH,NF ,234,,,3,Basement Flat
XCHIPPE18980,NULL,33 1st Floor Flat Chippenham Road,Westminster,London                                            ,London                                            ,W9 2AH,NF ,234,,,3,1st Floor Flat
XCHIPPE18981,NULL,33 Upper Maisonette Chippenham Road,Westminster,London                                            ,London                                            ,W9 2AH,NF ,234,,,3,Upper Maisonette
XCLAPTO20625,NULL, Flat 30 Clapton Square,Hackney,London                                            ,London                                            ,E5 8HE,NF ,213,,,3,Flat 30
XCLAPTO20626,NULL, Flat 31 Clapton Square,Hackney,London                                            ,London                                            ,E5 8HE,NF ,213,,,3,Flat 31
XCLAPTO20627,NULL, Flat 32 Clapton Square,Hackney,London                                            ,London                                            ,E5 8HE,NF ,213,,,3,Flat 32
XCLAPTO20628,NULL, Flat 33 Clapton Square,Hackney,London                                            ,London                                            ,E5 8HE,NF ,213,,,3,Flat 33
XCLAPTO20629,NULL, Flat 34 Clapton Square,Hackney,London                                            ,London                                            ,E5 8HE,NF ,213,,,3,Flat 34
XCLAPTO20630,NULL, Flat 35 Clapton Square,Hackney,London                                            ,London                                            ,E5 8HE,NF ,213,,,3,Flat 35
XCLAPTO20631,NULL, Flat 36 Clapton Square,Hackney,London                                            ,London                                            ,E5 8HE,NF ,213,,,3,Flat 36
XCLAPTO20632,NULL, Flat 37 Clapton Square,Hackney,London                                            ,London                                            ,E5 8HE,NF ,213,,,3,Flat 37
XCLAPTO20786,NULL, Flat 61 Clapton Square,Hackney,London                                            ,London                                            ,E5 8HE,NF ,213,,,3,Flat 61
XCLAPTO20787,NULL, Flat 62 Clapton Square,Hackney,London                                            ,London                                            ,E5 8HE,NF ,213,,,3,Flat 62
XCLAYTO20225,NULL,3  Wallace,Grahame Park Estate,London                                            ,London                                            ,NW9 5SE,NF ,204,,,3,
XCLAYTO20310,NULL,1  Vellore,Clayton Field,Grahame Park Estate                               ,London                                            ,NW9 5SJ,NF ,204,,,3,
XCLAYTO20369,NULL,1  Wallace,Grahame Park Estate,London                                            ,London                                            ,NW9 5SE,NF ,204,,,3,
XCLEAVE21294,NULL,90 Flat 1 Cleaveland Road,Surbiton,Surrey                                            ,Surrey                                            ,KT6 4AJ,SF ,222,,,3,Flat 1
XCLEAVE21295,NULL,90 Flat 2 Cleaveland Road,Surbiton,Surrey                                            ,Surrey                                            ,KT6 4AJ,SF ,222,,,3,Flat 2
XCLEAVE21299,NULL,90 Flat 3 Cleaveland Road,Surbiton,Surrey                                            ,Surrey                                            ,KT6 4AJ,SF ,222,,,3,Flat 3
XCLERKE22144,NULL, Flat 95 Grays Inn Residences,Clerkenwell Road,Camden                                            ,London                                            ,EC1R 5HN,CF ,208,,,3,Flat 95
XCLERKE22145,NULL, Flat 96 Grays Inn Residences,Clerkenwell Road,Camden                                            ,London                                            ,EC1R 5HN,CF ,208,,,3,Flat 96
XCLERKE22146,NULL, Flat 97 Grays Inn Residences,Clerkenwell Road,Camden                                            ,London                                            ,EC1R 5HN,CF ,208,,,3,Flat 97
XCLERKE22147,NULL, Flat 98 Grays Inn Residences,Clerkenwell Road,Camden                                            ,London                                            ,EC1R 5HN,CF ,208,,,3,Flat 98
XCLERKE22148,NULL, Flat 99 Grays Inn Residences,Clerkenwell Road,Camden                                            ,London                                            ,EC1R 5HN,CF ,208,,,3,Flat 99
XCLERKE22149,NULL, Flat 100 Grays Inn Residences,Clerkenwell Road,Camden                                            ,London                                            ,EC1R 5HN,CF ,208,,,3,Flat 100
XCLERKE22150,NULL, Flat 101 Grays Inn Residences,Clerkenwell Road,Camden                                            ,London                                            ,EC1R 5HN,CF ,208,,,3,Flat 101
XCLERKE22151,NULL, Flat 102 Grays Inn Residences,Clerkenwell Road,Camden                                            ,London                                            ,EC1R 5HN,CF ,208,,,3,Flat 102
XCLERKE22152,NULL, Flat 103 Grays Inn Residences,Clerkenwell Road,Camden                                            ,London                                            ,EC1R 5HN,CF ,208,,,3,Flat 103
XCLERKE22153,NULL, Flat 104 Grays Inn Residences,Clerkenwell Road,Camden                                            ,London                                            ,EC1R 5HN,CF ,208,,,3,Flat 104
XCOBHAM21301,NULL,36 Room 01 Cobham Road,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT1 3AF,SF ,222,,,3,Room 01
XCOBHAM21302,NULL,36 Room 02 Cobham Road,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT1 3AF,SF ,222,,,3,Room 02
XCOBHAM21303,NULL,36 Room 03 Cobham Road,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT1 3AF,SF ,222,,,3,Room 03
XCOBHAM21304,NULL,36 Room 04 Cobham Road,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT1 3AF,SF ,222,,,3,Room 04
XCOLCHE20232,NULL,66  Colchester Road,Edgware,Middlesex                                         ,Middlesex                                         ,HA8 0RA,NF ,204,,,3,
XCOLLEG21312,NULL,2 Room 2  Flat B College Park Road,Haringey,London                                            ,London                                            ,N17 8DY,SF ,215,,,3,Room 2  Flat B
XCOLLEG21315,NULL,4 Room 2  Flat D College Park Road,Haringey,London                                            ,London                                            ,N17 8DY,SF ,215,,,3,Room 2  Flat D
XCOOMBE21320,NULL,44 Room 02 Coombe Lane West,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT2 7BY,SF ,222,,,3,Room 02
XCOOMBE21321,NULL,44 Room 03 Coombe Lane West,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT2 7BY,SF ,222,,,3,Room 03
XCOOMBE21322,NULL,44 Room 04 Coombe Lane West,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT2 7BY,SF ,222,,,3,Room 04
XCOOMBE21323,NULL,44 Room 05 Coombe Lane West,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT2 7BY,SF ,222,,,3,Room 05
XCOOMBE21324,NULL,44 Room 06 Coombe Lane West,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT2 7BY,SF ,222,,,3,Room 06
XCOOMBE21326,NULL,44 Room 01 Coombe Lane West,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT2 7BY,SF ,222,,,3,Room 01
XCOPTIC17302,NULL,27  Coptic Street,Camden,London                                            ,London                                            ,WC1A 1NT,CF ,208,,,3,
XCOPTIC17303,NULL,29  Coptic Street,Camden,London                                            ,London                                            ,WC1A 1NT,CF ,208,,,3,
XCORAMS18322,NULL,48 Flat 21 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 21
XCORAMS18323,NULL,48 Flat 22 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 22
XCORAMS18324,NULL,48 Flat 23 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 23
XCORAMS18325,NULL,48 Flat 24 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 24
XCORAMS18326,NULL,48 Flat 25 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 25
XCORAMS18891,NULL,46-47 Flat 21 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 21
XCORAMS18892,NULL,46-47 Flat 22 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 22
XCORAMS18893,NULL,46-47 Flat 23 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 23
XCORAMS18894,NULL,46-47 Flat 24 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 24
XCORAMS18895,NULL,46-47 Flat 25 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 25
XCORAMS18896,NULL,46-47 Flat 26 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 26
XCORAMS18897,NULL,46-47 Flat 27 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 27
XCORAMS18898,NULL,46-47 Flat 28 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 28
XCORAMS18899,NULL,46-47 Flat 29 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 29
XCORAMS18900,NULL,46-47 Flat 30 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 30
XCORAMS18901,NULL,46-47 Flat 31 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 31
XCORAMS18902,NULL,46-47 Flat 32 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 32
XCORAMS18903,NULL,46-47 Flat 33 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 33
XCORAMS18904,NULL,46-47 Flat 34 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 34
XCORAMS18905,NULL,46-47 Flat 35 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 35
XCORAMS18906,NULL,46-47 Flat 36 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 36
XCORAMS18907,NULL,46-47 Flat 37 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 37
XCORAMS18908,NULL,46-47 Flat 38 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 38
